id,post_title,category_name,relationship,Impressions,Url Clicks,word_count,character_count,contains_number,contains_question,contains_quote,special_char_count,cluster,STR_High_Low,CTR_per_cluster_avg,keyword_strength,is_question,contains_keywords_score,URL CTR
16022506,"המהפכה הסודית של צהל: ""תוך שבוע פיתחנו מערכת שלא הייתה קיימת עד כה""""",חדשות טכנולוגיה,Child Category,44161,10700,13,68,0,0,1,0,0,1,3.756257186653409,0.4153752052694894,0,3,0.2422952379
14835934,למרות סימנים מבטיחים: SpaceX כשלה פעם נוספת בשיגור החללית שלה,חלל ומדע,Child Category,43650,1943,10,61,0,0,0,0,4,0,0.7458536128026912,0.0,0,2,0.04451317297
15739348,"ולתפארת האקזיט הישראלי: כנגד כל הסיכויים, הכנסות של מיליארדים בהייטק",חדשות טכנולוגיה,Child Category,43121,2410,10,68,0,0,0,0,0,1,0.8664403327238723,1.6754888186286128,0,2,0.0558892419
16754225,פריצת דרך מטורפת: בקרוב תוכלו להריח דרך המסך,חלל ומדע,Child Category,43010,1966,8,44,0,0,0,0,4,0,0.7659124270485611,0.0,0,0,0.04571029993
16081350,"עסקת וויז: קצב צמיחה מסחרר, לקוחות ענק, ארבעה יזמים סדרתיים ותחושת העלבון של גוגל",חדשות טכנולוגיה,Child Category,42990,2733,14,81,0,0,0,0,0,1,0.9855590002340509,0.9764385184004538,0,3,0.06357292394
15829149,"כרוניקה של תקלות: למה בואינג ונאסא החליטו לשלוח חללית תקולה לחלל?""",חלל ומדע,Child Category,42950,1699,11,66,0,1,1,1,0,0,0.6132543711732154,0.4247669198779886,1,2,0.03955762515
17151579,מצוקת התעסוקה בדרום: חברות היי-טק יקבלו מיליונים על העסקת עובדים מהאזור,חדשות טכנולוגיה,Child Category,42675,1286,11,71,0,0,0,0,4,0,0.5049315221895937,1.0,0,3,0.03013473931
15135399,"נאסא הודיעה: אבד הקשר עם המסוק הראשון של מאדים""",חלל ומדע,Child Category,42374,1927,9,47,0,0,1,0,0,0,0.7050058067987468,0.9463889335572192,0,2,0.04547599943
17038001,מיליוני נסיעות בלי נהג: החברה הזאת משאירה לטסלה אבק,טכנולוגיה ומדע,Direct Category,42206,5187,9,51,0,0,0,0,4,1,2.0592406299325954,0.0,0,1,0.1228972184
17472857,בינה מלאכותית מובילה מהפכה בטיפול בפוסט טראומה בישראל,חדשות טכנולוגיה,Child Category,42153,1837,8,53,0,0,0,0,4,0,0.730206530918431,1.1279387396703635,0,3,0.04357934192
15019242,"טלוויזיית QNED81 של LG: עם תג מחיר גבוה, מגיעה אחריות גדולה",סקירות,Child Category,41864,2028,11,59,1,0,0,0,0,0,0.7509960809252605,1.366280433130835,0,2,0.04844257596
16635097,נעצר החשוד בהפצת השמועות אודות חילוץ חטופים; חשבונו בטיקטוק הושעה,חדשות טכנולוגיה,Child Category,41803,2626,10,65,0,0,0,0,4,1,1.052573221168256,0.0,0,0,0.06281845801
14972912,נזק של לפחות 1.8 מיליארד דולר: בכיר לשעבר בסמסונג נעצר,חדשות טכנולוגיה,Child Category,41540,3082,10,54,1,0,0,1,0,1,1.1502085297205709,0.9767869285220906,0,1,0.07419354839
17510650,מלך החשיכה: היצור הקטלני והעיוור שחולש על מערה מסתורית ברומניה,טכנולוגיה ומדע,Direct Category,41010,4750,10,62,0,0,0,0,4,1,1.9407468294320327,1.0,0,1,0.1158254084
17423374,"האם דג קץ העולם"" מבשר רעידות אדמה? """,מחקרים,Child Category,40734,4337,8,36,0,1,1,1,4,1,1.7840105083111664,1.0,1,1,0.1064712525
17340222,משכתבת את ההיסטוריה: התיישבות בת 11 אלף שנה התגלתה בססקצ'ואן,מחקרים,Child Category,40732,2601,10,60,1,0,1,0,3,1,0.9702783502758064,0.4519136178125795,0,2,0.06385642738
17543501,"אילון מאסק מכריז: סטארשיפ"" צפויה לצאת למאדים בסוף השנה הבאה""",חלל ומדע,Child Category,40616,1207,10,60,0,0,1,0,4,0,0.4979378787797199,1.4123509517868251,0,2,0.02971735277
16172903,"התוכנית: לתקן את מדינת ישראל""""",חדשות טכנולוגיה,Child Category,39858,2920,5,30,0,0,1,0,3,1,1.1131637947860014,1.3557059028624172,0,2,0.07326007326
15124765,"Prince of Persia: The Lost Crown: יתיש אתכם, אבל כל כך שווה את זה",גיימינג,Child Category,39841,1665,14,65,0,0,0,0,3,0,0.6350029330233844,1.9608528505726464,0,4,0.0417911197
16497081,טלגרם משנה מדיניות: תמסור מידע על משתמשים לרשויות החוק,חדשות טכנולוגיה,Child Category,39752,1699,9,54,0,0,0,0,4,0,0.716142487308604,1.0,0,1,0.04273998793
15744550,"כיפת ברזל, Waze ואיל ולדמן: הטכנולוגיה והדמויות שכבשו את לב הישראלים",חדשות טכנולוגיה,Child Category,39475,860,11,68,0,0,0,0,3,0,0.3310305202739723,0.4632019420951255,0,2,0.02178594047
17513047,פריצת ענק של 1.5 מיליארד דולר: האקרים מצפון קוריאה העלימו חמישית מהסכום,חדשות טכנולוגיה,Child Category,39329,2945,12,71,1,0,0,1,4,1,1.254692899613487,0.6042346483090257,0,4,0.07488113097
17536399,סוללה בגודל קוביית סוכר ממירה פסולת גרעינית לחשמל,מחקרים,Child Category,39236,1461,8,49,0,0,0,0,4,0,0.6239223386186667,0.0,0,0,0.03723621164
17109998,סמסונג מכריזה: זהו תאריך ההשקה של Galaxy S25,חדשות טכנולוגיה,Child Category,39228,2012,8,44,1,0,0,0,0,0,0.7951375283045173,0.4332960960477548,0,2,0.05128989497
16412983,גונבת לאפל את ההצגה? מיליונים הזמינו את המכשיר הסיני החדש ברכישה מוקדמת,חדשות טכנולוגיה,Child Category,39152,3630,12,71,0,1,0,1,3,1,1.4087839561782591,1.4122616887317987,0,4,0.09271557009
16689330,*,חדשות טכנולוגיה,Child Category,39028,1555,1,1,0,0,0,0,4,0,0.667604325896637,0.0,0,0,0.0398431895
15208498,"באוויר, ביבשה וגם בחלל: הנשים שמובילות את שדה הקרב של העתיד",חלל ומדע,Child Category,38839,961,11,59,0,0,0,0,3,0,0.3759647017186223,0.785952938540065,0,2,0.02474317052
17466393,בטן-גב על החוף של מאדים: לפני מיליארדי שנים אפשר היה לבלות כאן חופשה חלומית,חלל ומדע,Child Category,38652,1870,14,75,0,0,0,0,0,0,0.7500324913290896,1.6635716821499693,0,3,0.04838042016
16218785,לא עוד כוויות מההגה: הפיתוח המהפכני שישנה את חוויית הנהיגה בקיץ,חדשות טכנולוגיה,Child Category,38637,1991,11,63,0,0,0,0,2,0,0.7445679479605987,1.3952013485674717,0,4,0.05153091596
14949658,"שפשפנו את העיניים כדי להאמין: חוקרים הצליחו לשלב תאי מוח, חשמל ו-AI",חלל ומדע,Child Category,38063,2693,12,67,0,0,0,0,3,1,1.0750410860276292,0.9094292716300338,0,3,0.07075112314
16461301,"בגודל של אצטדיון"": אסטרואיד ענק יחלוף ליד כדור הארץ""",חלל ומדע,Child Category,37560,2646,9,52,0,0,1,0,0,1,1.0921309077858012,0.3150638531651603,0,1,0.07044728435
17111113,בעקבות אילון מאסק? מארק צוקרברג מכריז על שינוי דרמטי במטא,חדשות טכנולוגיה,Child Category,37340,4228,10,57,0,1,0,1,4,1,1.8972550180844887,1.7087908287889904,0,2,0.1132297804
17401996,צפירת הרגעה: האסטרואיד מתרחק מכדור הארץ,חלל ומדע,Child Category,37226,3062,6,39,0,0,0,0,4,1,1.3782368532413232,0.0,0,0,0.08225433837
17216956,תקלה עולמית? משתמשים מדווחים על שיבושים ב-ChatGPT,חדשות טכנולוגיה,Child Category,37226,1078,7,49,0,1,0,1,4,0,0.4852185916256988,0.9811233708118136,0,2,0.02895825498
15083518,"מאות עובדים, גם צוותי הנדסה: גוגל הודיעה על סבב פיטורים",חדשות טכנולוגיה,Child Category,37222,2152,10,55,0,0,0,0,4,1,0.968740836257308,0.996512660558996,0,2,0.05781527054
16748689,בלי פאניקה! משתמשים מדווחים על תקלה נרחבת ב-ChatGPT,חדשות טכנולוגיה,Child Category,36858,1798,8,51,0,0,0,1,4,0,0.8173780423778915,0.9811233708118136,0,2,0.04878181128
15300472,אילון מאסק שוב מצליח: המטופל הזיז עכבר מחשב בכוח המחשבה בלבד,חדשות טכנולוגיה,Child Category,36834,2521,11,60,0,0,0,0,4,1,1.1468034929118167,1.4123509517868251,0,1,0.06844220014
17245711,יותר משליש ממודעות הדרושים באינטרנט מזויפות - כך תזהו אותן,טכנולוגיה ומדע,Direct Category,36767,3555,10,58,0,0,0,0,4,1,1.6201172835217204,1.4128212075345568,0,6,0.09668996655
15621660,גוגל בצעד חריף נגד העובדים הפרו-פלשתינים שהתפרעו במשרדי החברה,חדשות טכנולוגיה,Child Category,36644,4173,9,61,0,0,0,0,4,1,1.9081414040424376,1.1247856102954932,0,2,0.1138794891
17234412,אפל מסתבכת: כימיקלים רעילים נחשפו במוצרי החברה,חדשות טכנולוגיה,Child Category,36583,2068,7,46,0,0,0,0,4,1,0.9471881639439244,0.6426375504751284,0,0,0.05652898887
15156015,"3 פיצ'רים, הקלה גדולה אחת: גוגל כרום משתדרג",חדשות טכנולוגיה,Child Category,35841,2391,8,43,1,0,1,0,4,1,1.1178010232828408,0.5013842073897121,0,1,0.06671130828
14817595,"המכון הטכנולוגי חולון מציג: האמל""חיה"" - סטודנטים מייצרים ציוד לחימה ליחידות עילית""",חדשות טכנולוגיה,Child Category,35738,1651,12,82,0,0,1,0,4,0,0.7740729190744323,0.0,0,2,0.04619732498
16167749,מבט מלמעלה: הפתרון הטכנולוגי שמחזיר את תחושת הביטחון לתושבי העוטף,חדשות טכנולוגיה,Child Category,35728,1645,10,65,0,0,0,0,3,0,0.6995985820511648,1.0,0,2,0.04604231975
16698636,"נארגן משלוח בשבילך"": גם אתם קיבלתם לנייד הודעת פישינג מתימן?""",חדשות טכנולוגיה,Child Category,35683,1345,10,61,0,1,1,1,4,0,0.6315765105580334,0.0,0,3,0.03769301908
15616610,וואטסאפ הודיעה על פיצ'רים חדשים - ואתם הולכים לאהוב את זה,חדשות טכנולוגיה,Child Category,35649,2759,11,57,0,0,1,0,4,1,1.296789226335065,0.8808666525360052,0,6,0.07739347527
16055237,פטפוט קטלני: טכנולוגיה פורצת דרך הופכת את נוכלי הטלמרקטינג לקורבנות,חדשות טכנולוגיה,Child Category,35405,2648,10,67,0,0,0,0,3,1,1.1364363224501877,0.4558180308989583,0,1,0.07479169609
17468777,"התינוקות האלו לומדים מההתחלה חמש שפות, ואנגלית מהטלוויזיה",מחקרים,Child Category,35392,2780,8,57,0,0,0,0,4,1,1.3161480229985134,0.0,0,1,0.07854882459
17184141,קצת להירגע מהלחץ: חמש דרכים פשוטות להקלה על הסטרס,טכנולוגיה ומדע,Direct Category,35370,1962,9,49,0,0,0,0,4,1,0.9294563275210328,1.0,0,2,0.05547073791
16864383,המאבק עולה שלב: המהלך המתוחכם של טמו ושיין לדריסת רשתות האופנה,חדשות טכנולוגיה,Child Category,33855,3175,11,62,0,0,0,0,0,1,1.453889343130423,1.0,0,2,0.0937823069
17433803,כך מסייעות תרנגולות בפנסיה למטעי הזיתים בקפריסין ,מחקרים,Child Category,33717,2230,7,49,0,0,0,0,4,1,1.1082072378492245,1.0,0,1,0.06613874307
14908936,אחרי עשור: הטריילר הראשון ל-GTA VI הגיע,גיימינג,Child Category,33613,1480,7,39,0,0,0,0,4,0,0.7377674409391521,0.0,0,1,0.04403058341
15943607,תיאטרון האבסורד: ויקיפדיה בצעד חריף נגד ארגון זכויות אדם יהודי; אלו ההשלכות,חדשות טכנולוגיה,Child Category,33465,4304,12,75,0,0,0,0,4,1,2.154996050521092,1.0,0,1,0.1286119827
16838427,"חוויתם דז'ה וו? זו הסיבה לכך, והיא חיובית",טכנולוגיה ומדע,Direct Category,33455,2114,8,41,0,1,1,1,4,1,1.0587879595387035,0.0,0,1,0.06318935884
16453767,במעוז האנטישמיות: גילה גמליאל בסדרת פגישות באוניברסיטת קולומביה,חדשות טכנולוגיה,Child Category,33376,2046,8,63,0,0,0,0,4,1,1.027155953697029,0.0,0,1,0.06130153404
17476573,האם זהו התיעוד הראשון של נשיקה? ,טכנולוגיה ומדע,Direct Category,33343,1377,6,32,0,1,0,1,0,0,0.6402354382772388,1.3633542733854405,1,2,0.04129802357
17327779,רעידות האדמה בסנטוריני: האם הסופר-וולקנו שהרג את רוב אירופה מתעורר שוב?,חלל ומדע,Child Category,33206,4649,11,71,0,1,0,1,3,1,2.127329225912229,1.369822044237232,1,3,0.1400048184
17022938,"הכי קרוב לשמש: נאסא מתכננת מעבר היסטורי בחלל""",חלל ומדע,Child Category,33187,982,8,45,0,0,1,0,1,0,0.4229954538894367,0.0,0,0,0.02958989966
16949882,משרת אישי: גוגל השיקו את Gemini 2,חדשות טכנולוגיה,Child Category,33167,1559,7,33,1,0,0,0,3,0,0.7142194096956035,1.366784657285508,0,3,0.04700455272
15622449,מעלה הילוך: אינטל חשפה מערכת AI בהשראת המוח האנושי,חדשות טכנולוגיה,Child Category,33091,1003,9,50,0,0,0,0,4,0,0.5078741243512229,0.5951328213742618,0,2,0.03031035629
16047800,מהלך דרמטי: מיקרוסופט הורתה לעובדיה לעבור למכשירי אייפון,חדשות טכנולוגיה,Child Category,33065,2734,8,56,0,0,0,0,4,1,1.385463307032439,0.0,0,1,0.08268561923
16593432,"אחרי העדכון החדש של מיקרוסופט, לא תצטרכו לזכור יותר סיסמאות",טכנולוגיה ומדע,Direct Category,32995,2689,10,59,0,0,0,0,2,1,1.1775494237174315,1.4055268440734447,0,4,0.08149719654
14889503,"זוהי קריאה אחרונה: גוגל תמחק חשבונות ישנים, כך תשמרו על המידע שלכם",חדשות טכנולוגיה,Child Category,32827,2088,12,66,0,0,0,0,4,1,1.0657720933645338,1.3869919903960828,0,6,0.06360617784
16258604,חוששים ממתקפת הסייבר הבאה? כך תגנו על חשבון הוואטסאפ שלכם מפני פריצה,חדשות טכנולוגיה,Child Category,32757,2189,12,68,0,1,0,1,4,1,1.1197129111302264,0.8222750834634678,0,4,0.06682541136
14903996,מרהיב: התמונה הדרמטית שלכד טלסקופ החלל ווב,חלל ומדע,Child Category,32444,2305,7,42,0,0,0,0,4,1,1.190423747986204,0.0,0,1,0.07104549377
16947308,אפל ווטש יאפשר שימוש בתקשורת לוויינית: מה זה אומר?,חדשות טכנולוגיה,Child Category,31975,1216,9,50,0,1,0,1,2,0,0.5494896245752644,1.7318498695452131,1,2,0.03802971071
17090036,סטודנט פרסם פרויקט בטוויטר - וזכה בהצעת עבודה חלומית,טכנולוגיה ומדע,Direct Category,31495,2916,9,52,0,0,0,0,4,1,1.551354151030851,0.0,0,1,0.09258612478
15001632,למרות השיח האנטי-ישראלי בעולם: היזמים מסרבים להסתיר את זהות החברות,חדשות טכנולוגיה,Child Category,31396,728,10,66,0,0,0,0,3,0,0.3523293178160571,0.9496144263527756,0,5,0.02318766722
17535716,105 ימים עם לב מטיטניום: פריצת דרך רפואית בתחום השתלות האיברים,טכנולוגיה ומדע,Direct Category,31381,1464,11,62,1,0,0,0,4,0,0.7816986158802126,0.4977501934423195,0,1,0.046652433
17265158,פפירוס שהתגלה במדבר יהודה חושף משפט שחיתות מהתקופה הרומית,מחקרים,Child Category,30847,2333,9,57,0,0,0,0,4,1,1.2672632783501194,0.0,0,1,0.07563134178
15573124,באופן בלתי חוקי: כך רוסיה משיגה ציוד של חברת סטארלינק,חדשות טכנולוגיה,Child Category,30681,1835,10,53,0,0,0,0,0,1,0.9272076360255525,0.9601211649858302,0,2,0.05980900231
16995874,לפני שתדברו עם ChatGPT בוואטסאפ: זה מה שחשוב שתדעו,חדשות טכנולוגיה,Child Category,30133,2424,9,50,0,0,0,0,2,1,1.1623226975376204,1.995588432211312,1,3,0.08044336774
15683069,טסלה בדרך לצמצום משמעותי: מאסק מודיע על סגירת חטיבות ופיטורים המוניים,חדשות טכנולוגיה,Child Category,30001,1763,11,69,0,0,0,0,4,1,0.9846494132713952,0.9877054983224752,0,2,0.05876470784
15007553,"סמסונג גלקסי S23 FE: למרות הפוטנציאל, משהו התפספס",סקירות,Child Category,29889,892,8,49,1,0,0,0,4,0,0.5000558525202503,0.0,0,0,0.02984375523
15673878,"הנזק כבר כאן"": מול הטירוף בקמפוסים האמריקניים, עולם המחקר הישראלי זועק לעזרה""",חלל ומדע,Child Category,29788,2473,12,77,0,0,1,0,4,1,1.3910662578062347,0.6556950331014308,0,2,0.08302000806
16345433,מהפכת ה-AI בשיאה: חברת השבבים הגדולה בעולם צפויה לדווח על רבעון חמישי ברציפות של הכנסות שיא,חדשות טכנולוגיה,Child Category,29716,1502,16,91,0,0,0,0,4,0,0.846924366917899,1.6201428248702705,0,6,0.05054516086
16934168,הוא יצר את הקול של ChatGPT - ועכשיו הוא השיק סטארט-אפ שיתחרה בו,חדשות טכנולוגיה,Child Category,29475,425,13,63,0,0,0,0,3,0,0.2190921616180503,1.212097998142564,0,3,0.01441899915
15223243,השוק רותח: הצעד שיוזיל את מחירי המקבוק בארץ,חדשות טכנולוגיה,Child Category,29238,2854,8,43,0,0,0,0,3,1,1.4831942428110971,1.0,0,1,0.09761269581
15970766,הרגע ששינה את ההיסטוריה: המכתב של איינשטיין יוצא למכירה פומבית,חלל ומדע,Child Category,28688,1329,10,62,0,0,0,0,3,0,0.703908861762607,1.4139167042987937,0,2,0.04632598996
17122046,"כמו סטנדאפיסט חובבן"": גרוק של מאסק עומד להיות פוגעני וחסר מעצורים""",חדשות טכנולוגיה,Child Category,28580,1537,11,66,0,0,1,0,0,0,0.833723580085674,0.7378359452028088,0,2,0.05377886634
16217562,"כיפת ברזל"" בסמארטפון: המשחק שנותן לילדים תחושת שליטה בזמן אזעקות""",חדשות טכנולוגיה,Child Category,28505,725,10,65,0,0,1,0,4,0,0.4261691480340019,0.0,0,1,0.02543413436
17423743,אוכלים בטייק אוויי? מחקר חדש מקשר בין אכילה מקופסאות פלסטיק מחוממות לאי ספיקת לב,מחקרים,Child Category,28443,2228,14,80,0,1,0,1,4,1,1.3125166770561898,1.0685258951292442,0,3,0.0783321028
16903725,פותחים את היום עם דגני בוקר? כך זה משפיע עליכם,טכנולוגיה ומדע,Direct Category,28406,1881,10,46,0,1,0,1,3,1,1.0061678513899464,1.9683472136531228,0,5,0.06621840456
15564575,תכינו את האוזניים: ספוטיפיי מפתחת פיצ'ר שישפר את הטעם המוזיקלי שלכם,חדשות טכנולוגיה,Child Category,28217,1609,11,67,0,0,1,0,3,1,0.8664368803277693,0.581686178757664,0,5,0.05702236241
16605283,ערן סויסה עשה השתלת שיער רובוטית - וזה מה שהוא חשב עליה,טכנולוגיה ומדע,Direct Category,27992,1412,12,55,0,0,0,0,2,0,0.7288484625252643,1.0,1,4,0.05044298371
17436162,המרדף אחרי הדבר הבא: גלקסי S25 אולטרה הוא הנשק הכי חזק של סמסונג,סקירות,Child Category,27920,1652,13,64,1,0,0,0,1,1,0.8458373068729964,0.2648041337660068,0,1,0.05916905444
16099135,אדום עתיק: התגלתה העדות הקדומה ביותר לצביעת בדים באמצעות ״תולעת השני״,ארכיאולוגיה,Child Category,27607,1178,11,69,0,0,0,0,4,0,0.7149754344394623,0.0,0,2,0.04267033723
15361830,"דש מהעבר: התגלה מטבע נדיר מימי מרד בר כוכבא""",ארכיאולוגיה,Child Category,27578,1591,9,44,0,0,1,0,4,1,0.9666571276154172,0.0,0,1,0.05769091305
14831509,"לבחון מקרוב את ההסברה"": המשחק שעוסק בשואה ונגע בלבבות שחקנים מארצות ערב""",גיימינג,Child Category,27556,1572,12,72,0,0,1,0,3,1,0.8668183363810346,1.0,0,1,0.05704746698
15949980,"אנטי אנטי וירוס: ממשל ביידן אוסר על מכירת ״קספרסקי״ בארהב""",חדשות טכנולוגיה,Child Category,27260,1621,10,58,0,0,1,0,4,1,0.9963735921761072,1.0,0,2,0.05946441673
15368360,עובדי גוגל נגד ישראל: מאות חתמו על מכתב מחאה להנהלת החברה,חדשות טכנולוגיה,Child Category,26940,1500,11,57,0,0,0,0,4,1,0.9329507385697052,1.7097004905950222,0,3,0.05567928731
17094543,הבדלים דרמטיים: אותו מזון ישפיע אחרת עליכם ועל החברים שלכם,טכנולוגיה ומדע,Direct Category,26883,1176,10,58,0,0,0,0,4,0,0.7329842364503893,0.0,0,4,0.04374511773
15868991,"הפכו את המעבד לפורץ דרך"": סגן נשיא אינטל על הצוותים הישראליים בליבת ענקית הטק""",חדשות טכנולוגיה,Child Category,26708,1568,14,78,0,0,1,0,3,1,0.8920648245187591,0.6616342568820085,0,3,0.05870900105
16646294,למה אנשים בטוחים שהם צודקים כשהם בעצם טועים?,חלל ומדע,Child Category,26431,2052,8,44,0,1,0,1,4,1,1.30085474928204,0.0,1,1,0.07763610911
16106166,"נפילת מערכות המחשוב: בנתבג מדווחים על עיכובים, תורים ארוכים בסופרים והשבתה של השירות בדואר ישראל | כל העדכונים""",חדשות טכנולוגיה,Child Category,26204,1753,18,111,0,0,1,0,0,1,1.0371098691362617,1.9309834011632816,0,3,0.06689818348
14909307,גם גוגל בפנים: גיוס משמעותי לסטארט-אפ ישראלי בתחום הגנת הפרטיות,חדשות טכנולוגיה,Child Category,26031,571,10,63,0,0,0,0,4,0,0.3675448155563709,0.4306272151434507,0,3,0.02193538473
17180709,אישה נכנסה לסאונה - והפכה לנושא למחקר רפואי,מחקרים,Child Category,26011,3425,8,43,0,0,0,0,4,1,2.20632035668886,0.0,0,3,0.1316750606
14994213,לראשונה מאז תחילת המלחמה: וייז חזרה להציג פקקים,חדשות טכנולוגיה,Child Category,25929,502,8,47,0,0,0,0,4,0,0.3244016051781199,0.0,0,1,0.01936056153
16181689,בחמש אצבעות ואפס הפסקות קפה: כך הפכו רובוטים אנושיים למציאות בלי ששמתם לב,חדשות טכנולוגיה,Child Category,25855,1665,13,73,0,0,0,0,4,1,1.0790330347234367,1.0,0,1,0.06439760201
16916834,"אחד הפרויקטים השאפתניים"": אפל נכנסת למלחמה בתחום הכי חם במחשוב""",חדשות טכנולוגיה,Child Category,25550,1219,10,63,0,0,1,0,1,0,0.6820324034594815,0.6068340082876571,0,1,0.04771037182
15545298,נהיגה קטלנית: מדבקות הסייבר שמסוגלות לתקוף את הטסלה שלכם,חדשות טכנולוגיה,Child Category,25485,1503,9,56,0,0,0,0,3,1,0.8961197864052547,0.34951583094169,0,3,0.05897586816
16974114,אהבה ממבט ראשון: צפו בשיחה בין ChatGPT לג'מיני,טכנולוגיה ומדע,Direct Category,25473,2110,8,46,0,0,1,0,4,1,1.387929494180718,0.6774713202950626,0,0,0.08283280336
15396928,"קמפיין פישינג איראני נרחב בישראל"": מערך הסייבר בהתרעה דחופה""",חדשות טכנולוגיה,Child Category,25400,3152,9,60,0,0,1,0,4,1,2.079301837576261,0.6881098163162643,0,1,0.1240944882
15036765,"שיחות גם בממד: הטכנולוגיה שתשאיר אתכם מחוברים""",חדשות טכנולוגיה,Child Category,25372,1159,7,46,0,0,1,0,4,0,0.7654093768555021,0.0,0,1,0.04568027747
17379855,למה יש כל כך הרבה שלדים בתמזה?,מחקרים,Child Category,25323,2538,7,30,0,1,0,1,4,1,1.6793511184406449,1.2360968524832003,1,5,0.1002250918
15397673,ROG Phone 8 Pro של אסוס: סמארטפון לגיימרים והרבה יותר,סקירות,Child Category,25166,861,10,53,1,0,0,0,0,0,0.5303949750302379,0.934309647996668,0,2,0.03421282683
15696968,שמיכה חכמה וסגירת פצעים כמעט מיידית: הטכנולוגיה הישראלית שמצילה חיים,חדשות טכנולוגיה,Child Category,24843,1816,10,68,0,0,0,0,4,1,1.2248329186503242,0.0,0,2,0.07309906211
15807133,"האקרים איראנים: פרצנו למערך האבטחה של המכללה האקדמית רמת גן""""",חדשות טכנולוגיה,Child Category,24825,958,10,61,0,0,1,0,0,0,0.5982554913521307,0.4201920893411987,0,1,0.03859013092
16409924,אירוע ההשקה השנתי של אפל: האם ה-AI יעזור לחברה למכור יותר מכשירי אייפון?,חדשות טכנולוגיה,Child Category,24769,626,13,72,0,1,0,1,4,0,0.423478050526832,1.888232593585808,1,3,0.02527352739
16233978,מנהלת גוגל הוותיקה סוזן וויצ'יצקי הלכה לעולמה בגיל 56,טכנולוגיה ומדע,Direct Category,24256,1263,9,53,1,0,1,0,4,0,0.8724674067395314,1.0,0,2,0.05206959103
17387165,"הרש""פ מבצעת הרס טוטאלי של הארכיאולוגיה ביהודה ושומרון""""",ארכיאולוגיה,Child Category,24189,1970,8,55,0,0,1,0,0,1,1.2625795575170364,1.0,0,1,0.08144197776
16058289,"מתקפת סייבר ענקית"": אפל מזהירה את משתמשיה ומפרסמת הנחיות להגנה מפני האקרים""",חדשות טכנולוגיה,Child Category,24011,2410,12,75,0,0,1,0,3,1,1.5251006937845426,0.7467154187163031,0,2,0.1003706634
16334212,מאמזון למאדים: חברת החלל של ג'ף בזוס תנסה להתחרות ב-SpaceX,חלל ומדע,Child Category,23727,607,10,58,0,0,1,0,4,0,0.4286579729319131,0.2663752017333091,0,2,0.02558266953
16809816,המוצר שאפל גרמה למשתמשי אייפון לקנות עומד להיעלם מהמדפים,חדשות טכנולוגיה,Child Category,23674,2631,9,56,0,0,0,0,4,1,1.862148235635032,0.0,0,2,0.111134578
16067903,"תקלה חריגה ברקטה של  SpaceX מסכנת 20 לוויני סטארלינק""""",חדשות טכנולוגיה,Child Category,23633,1227,9,54,1,0,1,0,0,0,0.8048892914976399,0.3009494361853516,0,1,0.05191892692
16659934,בפעם הראשונה: יצירת אמנות של רובוט תימכר ב-180 אלף דולר,חדשות טכנולוגיה,Child Category,23452,472,10,55,1,0,0,0,0,0,0.3120129034650991,1.3567104371713918,0,3,0.02012621525
14866599,"למרות החקירות והפגיעה בבעח: חברת שבבי המוח של מאסק גייסה 43 מיליון דולר""",חדשות טכנולוגיה,Child Category,23433,583,13,72,1,0,1,0,0,0,0.3857013011560206,1.15635855103473,0,2,0.02487944352
17347388,כיצד מתגברים על פחד אינסטינקטיבי? חוקרים מצאו מנגנון מוחי לעקיפת פחד בעכברים,מחקרים,Child Category,23215,879,12,76,0,1,0,1,4,0,0.6344322221921661,0.4798736778381151,0,1,0.03786345036
15854316,"PRO X 60 של לוג'יטק: מקלדת קטנה, ביצועים גדולים",סקירות,Child Category,23154,892,9,47,1,0,1,0,0,0,0.5972405231161523,0.4201920893411987,0,1,0.03852466097
15124891,"בת יותר מ-1,000 שנים: חרב ויקינגית נדירה נמצאה בתוך נהר בפולין",ארכיאולוגיה,Child Category,22974,2090,11,62,1,0,0,0,4,1,1.5243149691592524,1.412797558904081,0,2,0.09097240359
16500486,"מכת האופניים הנעלמים בתא: איפה הכי מסוכן – ואיך להימנע מגניבה?""",חדשות טכנולוגיה,Child Category,22852,2314,11,63,0,1,1,1,1,1,1.4475425775186657,0.0,0,1,0.1012602836
16061595,מאז פרצה המלחמה: עלייה בגיוס עובדים למשרות טכנולוגיות בתעשייה הביטחונית,חדשות טכנולוגיה,Child Category,22815,1214,10,71,0,0,0,0,4,0,0.891586037730291,0.0,0,2,0.05321060706
15110669,"חווית AI ייחודית במינה"": מיקרוסופט השיקה את גרסת הפרו של ה-Copilot""",חדשות טכנולוגיה,Child Category,22662,1114,11,67,0,0,1,0,3,0,0.7469278960443061,1.1819499808581937,0,3,0.04915717942
16437594,מסע בין עננים: אורקל חושפת שיתופי פעולה ומרכז דאטה שיופעל בכוח גרעיני,חדשות טכנולוגיה,Child Category,22655,528,12,69,0,0,0,0,4,0,0.3905124651825816,0.0,0,1,0.02330611344
14938498,ניצחון אפי: מפתחת פורטנייט בהישג משמעותי מול גוגל,חדשות טכנולוגיה,Child Category,22378,821,8,49,0,0,0,0,4,0,0.6147335735979218,1.0,0,2,0.03668781839
